pelayanan_id,poli_id,pelayanan_nm,pelayanan_jml
6374,4,"Tindakan Medik Operatif Elbow, tenis elbow, release VIP",2385200
6375,4,"Tindakan Medik Operatif Ellbow (medial epycondyle), fracture, excision bony fragment Kelas I",1716840
6376,4,"Tindakan Medik Operatif Ellbow (medial epycondyle), fracture, excision bony fragment Kelas II",1387000
6377,4,"Tindakan Medik Operatif Ellbow (medial epycondyle), fracture, excision bony fragment Kelas III",996500
6378,4,"Tindakan Medik Operatif Ellbow (medial epycondyle), fracture, excision bony fragment UTAMA",2046680
6379,4,"Tindakan Medik Operatif Ellbow (medial epycondyle), fracture, excision bony fragment VIP",2385200
6380,4,Tindakan Medik Operatif Entrapment syndrome (others) Kelas III,996500
6381,4,Tindakan Medik Operatif Excision tendon (ext atas) bowstringing/entrapment Kelas I,1341380
6382,4,Tindakan Medik Operatif Excision tendon (ext atas) bowstringing/entrapment Kelas II,1094000
6383,4,Tindakan Medik Operatif Excision tendon (ext atas) bowstringing/entrapment Kelas III,996500
6384,4,Tindakan Medik Operatif Excision tendon (ext atas) bowstringing/entrapment UTAMA,1588760
6385,4,Tindakan Medik Operatif Excision tendon (ext atas) bowstringing/entrapment VIP,1842650
6386,4,Tindakan Medik Operatif Excision Tendon shealt (ext atas) trigger jari (single release) Kelas I,1341380
6387,4,Tindakan Medik Operatif Excision Tendon shealt (ext atas) trigger jari (single release) Kelas II,1094000
6388,4,Tindakan Medik Operatif Excision Tendon shealt (ext atas) trigger jari (single release) Kelas III,996500
6389,4,Tindakan Medik Operatif Excision Tendon shealt (ext atas) trigger jari (single release) UTAMA,1588760
6390,4,Tindakan Medik Operatif Excision Tendon shealt (ext atas) trigger jari (single release) VIP,1842650
6391,4,Tindakan Medik Operatif Facet block multilevel Kelas I,1341380
6392,4,Tindakan Medik Operatif Facet block multilevel Kelas II,1094000
6393,4,Tindakan Medik Operatif Facet block multilevel Kelas III,996500
6394,4,Tindakan Medik Operatif Facet block multilevel UTAMA,1588760
6395,4,Tindakan Medik Operatif Facet block multilevel VIP,1842650
6396,4,Tindakan Medik Operatif Faset Block (1 level) Kelas I,815028
6397,4,Tindakan Medik Operatif Faset Block (1 level) Kelas II,666600
6398,4,Tindakan Medik Operatif Faset Block (1 level) Kelas III,608000
6399,4,Tindakan Medik Operatif Faset Block (1 level) UTAMA,963456
6400,4,Tindakan Medik Operatif Faset Block (1 level) VIP,1115790
6401,4,Tindakan Medik Operatif Fiksasi cannualted scrpada SCFE Kelas I,1341380
6402,4,Tindakan Medik Operatif Fiksasi cannualted scrpada SCFE Kelas II,1094000
6403,4,Tindakan Medik Operatif Fiksasi cannualted scrpada SCFE Kelas III,996500
6404,4,Tindakan Medik Operatif Fiksasi cannualted scrpada SCFE UTAMA,1588760
6405,4,Tindakan Medik Operatif Fiksasi cannualted scrpada SCFE VIP,1842650
6406,4,Tindakan Medik Operatif Foraminal Block (1 level) Kelas I,815028
6407,4,Tindakan Medik Operatif Foraminal Block (1 level) Kelas II,666600
6408,4,Tindakan Medik Operatif Foraminal Block (1 level) Kelas III,608000
6409,4,Tindakan Medik Operatif Foraminal Block (1 level) UTAMA,963456
6410,4,Tindakan Medik Operatif Foraminal Block (1 level) VIP,1115790
6411,4,Tindakan Medik Operatif Foraminal block multilevel Kelas I,1341380
6412,4,Tindakan Medik Operatif Foraminal block multilevel Kelas II,1094000
6413,4,Tindakan Medik Operatif Foraminal block multilevel Kelas III,996500
6414,4,Tindakan Medik Operatif Foraminal block multilevel UTAMA,1588760
6415,4,Tindakan Medik Operatif Foraminal block multilevel VIP,1842650
6416,4,Tindakan Medik Operatif fore quarter amputation Kelas I,1341380
6417,4,Tindakan Medik Operatif fore quarter amputation Kelas II,1094000
6418,4,Tindakan Medik Operatif fore quarter amputation Kelas III,996500
6419,4,Tindakan Medik Operatif fore quarter amputation UTAMA,1588760
6420,4,Tindakan Medik Operatif fore quarter amputation VIP,1842650
6421,4,Tindakan Medik Operatif Fracture acetabulum & pelvis - ORIF acetabullum & pelvis Kelas I,1716840
6422,4,Tindakan Medik Operatif Fracture acetabulum & pelvis - ORIF acetabullum & pelvis Kelas II,1387000
6423,4,Tindakan Medik Operatif Fracture acetabulum & pelvis - ORIF acetabullum & pelvis Kelas III,996500
6424,4,Tindakan Medik Operatif Fracture acetabulum & pelvis - ORIF acetabullum & pelvis UTAMA,2046680
6425,4,Tindakan Medik Operatif Fracture acetabulum & pelvis - ORIF acetabullum & pelvis VIP,2385200
6426,4,Tindakan Medik Operatif Fracture acetabulum 1 coloumn - ORIF Kelas I,1716840
6427,4,Tindakan Medik Operatif Fracture acetabulum 1 coloumn - ORIF Kelas II,1387000
6428,4,Tindakan Medik Operatif Fracture acetabulum 1 coloumn - ORIF Kelas III,996500
6429,4,Tindakan Medik Operatif Fracture acetabulum 1 coloumn - ORIF UTAMA,2046680
6430,4,Tindakan Medik Operatif Fracture acetabulum 1 coloumn - ORIF VIP,2385200
6431,4,Tindakan Medik Operatif Fracture articuler-MIPO/ORIF artikuler Kelas I,1716840
6432,4,Tindakan Medik Operatif Fracture articuler-MIPO/ORIF artikuler Kelas II,1387000
6433,4,Tindakan Medik Operatif Fracture articuler-MIPO/ORIF artikuler Kelas III,996500
6434,4,Tindakan Medik Operatif Fracture articuler-MIPO/ORIF artikuler UTAMA,2046680
6435,4,Tindakan Medik Operatif Fracture articuler-MIPO/ORIF artikuler VIP,2385200
6436,4,Tindakan Medik Operatif Fracture pelvis simple-Fiksasieksterna pelvic & C Clamp Kelas I,1716840
6437,4,Tindakan Medik Operatif Fracture pelvis simple-Fiksasieksterna pelvic & C Clamp Kelas II,1387000
6438,4,Tindakan Medik Operatif Fracture pelvis simple-Fiksasieksterna pelvic & C Clamp Kelas III,996500
6439,4,Tindakan Medik Operatif Fracture pelvis simple-Fiksasieksterna pelvic & C Clamp UTAMA,2046680
6440,4,Tindakan Medik Operatif Fracture pelvis simple-Fiksasieksterna pelvic & C Clamp VIP,2385200
6441,4,Tindakan Medik Operatif Fraktur dan External Fiksasi Kelas I,1341380
6442,4,Tindakan Medik Operatif Fraktur dan External Fiksasi Kelas II,1094000
6443,4,Tindakan Medik Operatif Fraktur dan External Fiksasi Kelas III,996500
6444,4,Tindakan Medik Operatif Fraktur dan External Fiksasi UTAMA,1588760
6445,4,Tindakan Medik Operatif Fraktur dan External Fiksasi VIP,1842650
6446,4,Tindakan Medik Operatif Fraktur dan Internal Fiksasi Kelas I,1341380
6447,4,Tindakan Medik Operatif Fraktur dan Internal Fiksasi Kelas II,1094000
6448,4,Tindakan Medik Operatif Fraktur dan Internal Fiksasi Kelas III,996500
6449,4,Tindakan Medik Operatif Fraktur dan Internal Fiksasi UTAMA,1588760
6450,4,Tindakan Medik Operatif Fraktur dan Internal Fiksasi VIP,1842650
6451,4,Tindakan Medik Operatif Fraktur tulang panjang-MIPO/ORIF dan implant removal (long bone) Kelas I,1341380
6452,4,Tindakan Medik Operatif Fraktur tulang panjang-MIPO/ORIF dan implant removal (long bone) Kelas II,1094000
6453,4,Tindakan Medik Operatif Fraktur tulang panjang-MIPO/ORIF dan implant removal (long bone) Kelas III,996500
6454,4,Tindakan Medik Operatif Fraktur tulang panjang-MIPO/ORIF dan implant removal (long bone) UTAMA,1588760
6455,4,Tindakan Medik Operatif Fraktur tulang panjang-MIPO/ORIF dan implant removal (long bone) VIP,1842650
6456,4,Tindakan Medik Operatif Free full thickness graft Kelas I,1716840
6457,4,Tindakan Medik Operatif Free full thickness graft Kelas II,1387000
6458,4,Tindakan Medik Operatif Free full thickness graft Kelas III,996500
6459,4,Tindakan Medik Operatif Free full thickness graft UTAMA,2046680
6460,4,Tindakan Medik Operatif Free full thickness graft VIP,2385200
6461,4,"Tindakan Medik Operatif ganglion/small bursa,excision Kelas I",815028
6462,4,"Tindakan Medik Operatif ganglion/small bursa,excision Kelas II",666600
6463,4,"Tindakan Medik Operatif ganglion/small bursa,excision Kelas III",608000
6464,4,"Tindakan Medik Operatif ganglion/small bursa,excision UTAMA",963456
6465,4,"Tindakan Medik Operatif ganglion/small bursa,excision VIP",1115790
6466,4,Tindakan Medik Operatif Ganglion/villo nodullar synovitis Kelas III,996500
6467,4,"Tindakan Medik Operatif Head face trauma, craniofacial approach reduction dan fixation Kelas I",1716840
6468,4,"Tindakan Medik Operatif Head face trauma, craniofacial approach reduction dan fixation Kelas II",1387000
6469,4,"Tindakan Medik Operatif Head face trauma, craniofacial approach reduction dan fixation Kelas III",996500
6470,4,"Tindakan Medik Operatif Head face trauma, craniofacial approach reduction dan fixation UTAMA",2046680
6471,4,"Tindakan Medik Operatif Head face trauma, craniofacial approach reduction dan fixation VIP",2385200
6472,4,"Tindakan Medik Operatif Hemiarthoplasty, arthroscopy HIP Kelas I",1716840
6473,4,"Tindakan Medik Operatif Hemiarthoplasty, arthroscopy HIP Kelas II",1387000
6474,4,"Tindakan Medik Operatif Hemiarthoplasty, arthroscopy HIP Kelas III",996500
6475,4,"Tindakan Medik Operatif Hemiarthoplasty, arthroscopy HIP UTAMA",2046680
6476,4,"Tindakan Medik Operatif Hemiarthoplasty, arthroscopy HIP VIP",2385200
6477,4,Tindakan Medik Operatif Hemiarthroplasty limb salvage procedure Kelas I,1341380
6478,4,Tindakan Medik Operatif Hemiarthroplasty limb salvage procedure Kelas II,1094000
6479,4,Tindakan Medik Operatif Hemiarthroplasty limb salvage procedure Kelas III,996500
6480,4,Tindakan Medik Operatif Hemiarthroplasty limb salvage procedure UTAMA,1588760
6481,4,Tindakan Medik Operatif Hemiarthroplasty limb salvage procedure VIP,1842650
6482,4,Tindakan Medik Operatif Hemipelvectomy Kelas I,1341380
6483,4,Tindakan Medik Operatif Hemipelvectomy Kelas II,1094000
6484,4,Tindakan Medik Operatif Hemipelvectomy Kelas III,996500
6485,4,Tindakan Medik Operatif Hemipelvectomy UTAMA,1588760
6486,4,Tindakan Medik Operatif Hemipelvectomy VIP,1842650
6487,4,"Tindakan Medik Operatif Hip disarticulation, Shoulder disarticulation, hemiarthroplasty Kelas I",1716840
6488,4,"Tindakan Medik Operatif Hip disarticulation, Shoulder disarticulation, hemiarthroplasty Kelas II",1387000
6489,4,"Tindakan Medik Operatif Hip disarticulation, Shoulder disarticulation, hemiarthroplasty Kelas III",996500
6490,4,"Tindakan Medik Operatif Hip disarticulation, Shoulder disarticulation, hemiarthroplasty UTAMA",2046680
6491,4,"Tindakan Medik Operatif Hip disarticulation, Shoulder disarticulation, hemiarthroplasty VIP",2385200
6492,4,Tindakan Medik Operatif IDET 1 (1 level) Kelas I,1341380
6493,4,Tindakan Medik Operatif IDET 1 (1 level) Kelas II,1094000
6494,4,Tindakan Medik Operatif IDET 1 (1 level) Kelas III,996500
6495,4,Tindakan Medik Operatif IDET 1 (1 level) UTAMA,1588760
6496,4,Tindakan Medik Operatif IDET 1 (1 level) VIP,1842650
6497,4,Tindakan Medik Operatif Injeksi botoks pada kasus cerebral palsy Kelas I,815028
6498,4,Tindakan Medik Operatif Injeksi botoks pada kasus cerebral palsy Kelas II,666600
6499,4,Tindakan Medik Operatif Injeksi botoks pada kasus cerebral palsy Kelas III,608000
6500,4,Tindakan Medik Operatif Injeksi botoks pada kasus cerebral palsy UTAMA,963456
6501,4,Tindakan Medik Operatif Injeksi botoks pada kasus cerebral palsy VIP,1115790
6502,4,"Tindakan Medik Operatif Instability, joint infection athrodesis, amputasi tungkai Kelas I",1341380
6503,4,"Tindakan Medik Operatif Instability, joint infection athrodesis, amputasi tungkai Kelas II",1094000
6504,4,"Tindakan Medik Operatif Instability, joint infection athrodesis, amputasi tungkai Kelas III",996500
6505,4,"Tindakan Medik Operatif Instability, joint infection athrodesis, amputasi tungkai UTAMA",1588760
6506,4,"Tindakan Medik Operatif Instability, joint infection athrodesis, amputasi tungkai VIP",1842650
6507,4,"Tindakan Medik Operatif Jari closed fracture/dislocation, reduksi terbuka dan fixation (single) Kelas I",1716840
6508,4,"Tindakan Medik Operatif Jari closed fracture/dislocation, reduksi terbuka dan fixation (single) Kelas II",1387000
6509,4,"Tindakan Medik Operatif Jari closed fracture/dislocation, reduksi terbuka dan fixation (single) Kelas III",996500
6510,4,"Tindakan Medik Operatif Jari closed fracture/dislocation, reduksi terbuka dan fixation (single) UTAMA",2046680
6511,4,"Tindakan Medik Operatif Jari closed fracture/dislocation, reduksi terbuka dan fixation (single) VIP",2385200
6512,4,Tindakan Medik Operatif Jari defect/concracture (multiple) reconstruction Kelas I,1716840
6513,4,Tindakan Medik Operatif Jari defect/concracture (multiple) reconstruction Kelas II,1387000
6514,4,Tindakan Medik Operatif Jari defect/concracture (multiple) reconstruction Kelas III,996500
6515,4,Tindakan Medik Operatif Jari defect/concracture (multiple) reconstruction UTAMA,2046680
6516,4,Tindakan Medik Operatif Jari defect/concracture (multiple) reconstruction VIP,2385200
6517,4,Tindakan Medik Operatif Jari defect/concracture (single) reconstruction Kelas I,1716840
6518,4,Tindakan Medik Operatif Jari defect/concracture (single) reconstruction Kelas II,1387000
6519,4,Tindakan Medik Operatif Jari defect/concracture (single) reconstruction Kelas III,996500
6520,4,Tindakan Medik Operatif Jari defect/concracture (single) reconstruction UTAMA,2046680
6521,4,Tindakan Medik Operatif Jari defect/concracture (single) reconstruction VIP,2385200
6522,4,Tindakan Medik Operatif Jari deformities koreksi Kelas I,1716840
6523,4,Tindakan Medik Operatif Jari deformities koreksi Kelas II,1387000
6524,4,Tindakan Medik Operatif Jari deformities koreksi Kelas III,996500
6525,4,Tindakan Medik Operatif Jari deformities koreksi UTAMA,2046680
6526,4,Tindakan Medik Operatif Jari deformities koreksi VIP,2385200
6527,4,"Tindakan Medik Operatif Jari deformities, major reconstructive procedure Kelas I",1716840
6528,4,"Tindakan Medik Operatif Jari deformities, major reconstructive procedure Kelas II",1387000
6529,4,"Tindakan Medik Operatif Jari deformities, major reconstructive procedure Kelas III",996500
6530,4,"Tindakan Medik Operatif Jari deformities, major reconstructive procedure UTAMA",2046680
6531,4,"Tindakan Medik Operatif Jari deformities, major reconstructive procedure VIP",2385200
6532,4,"Tindakan Medik Operatif Jari deformities, osteotomy Kelas I",1716840
6533,4,"Tindakan Medik Operatif Jari deformities, osteotomy Kelas II",1387000
6534,4,"Tindakan Medik Operatif Jari deformities, osteotomy Kelas III",996500
6535,4,"Tindakan Medik Operatif Jari deformities, osteotomy UTAMA",2046680
6536,4,"Tindakan Medik Operatif Jari deformities, osteotomy VIP",2385200
6537,4,"Tindakan Medik Operatif Jari digit, stump revision Kelas I",1341380
6538,4,"Tindakan Medik Operatif Jari digit, stump revision Kelas II",1094000
6539,4,"Tindakan Medik Operatif Jari digit, stump revision Kelas III",996500
6540,4,"Tindakan Medik Operatif Jari digit, stump revision UTAMA",1588760
6541,4,"Tindakan Medik Operatif Jari digit, stump revision VIP",1842650
6542,4,"Tindakan Medik Operatif Jari extra digit, amputasi, Jari crush injury (simple), wound debridement Kelas I",1341380
6543,4,"Tindakan Medik Operatif Jari extra digit, amputasi, Jari crush injury (simple), wound debridement Kelas II",1094000
6544,4,"Tindakan Medik Operatif Jari extra digit, amputasi, Jari crush injury (simple), wound debridement Kelas III",996500
6545,4,"Tindakan Medik Operatif Jari extra digit, amputasi, Jari crush injury (simple), wound debridement UTAMA",1588760
6546,4,"Tindakan Medik Operatif Jari extra digit, amputasi, Jari crush injury (simple), wound debridement VIP",1842650
6547,4,"Tindakan Medik Operatif Jari fracture dislocation, reduksi terbuka dan fiksasi interna (multiple) Kelas I",1716840
6548,4,"Tindakan Medik Operatif Jari fracture dislocation, reduksi terbuka dan fiksasi interna (multiple) Kelas II",1387000
6549,4,"Tindakan Medik Operatif Jari fracture dislocation, reduksi terbuka dan fiksasi interna (multiple) Kelas III",996500
6550,4,"Tindakan Medik Operatif Jari fracture dislocation, reduksi terbuka dan fiksasi interna (multiple) UTAMA",2046680
6551,4,"Tindakan Medik Operatif Jari fracture dislocation, reduksi terbuka dan fiksasi interna (multiple) VIP",2385200
6552,4,"Tindakan Medik Operatif Jari injury degridement,Jari Superficial Infection,Drainage Kelas I",1341380
6553,4,"Tindakan Medik Operatif Jari injury degridement,Jari Superficial Infection,Drainage Kelas II",1094000
6554,4,"Tindakan Medik Operatif Jari injury degridement,Jari Superficial Infection,Drainage Kelas III",996500
6555,4,"Tindakan Medik Operatif Jari injury degridement,Jari Superficial Infection,Drainage UTAMA",1588760
6556,4,"Tindakan Medik Operatif Jari injury degridement,Jari Superficial Infection,Drainage VIP",1842650
6557,4,Tindakan Medik Operatif Jari polidactyli amputasi with rekonstruksi Kelas I,1716840
6558,4,Tindakan Medik Operatif Jari polidactyli amputasi with rekonstruksi Kelas II,1387000
6559,4,Tindakan Medik Operatif Jari polidactyli amputasi with rekonstruksi Kelas III,996500
6560,4,Tindakan Medik Operatif Jari polidactyli amputasi with rekonstruksi UTAMA,2046680
6561,4,Tindakan Medik Operatif Jari polidactyli amputasi with rekonstruksi VIP,2385200
6562,4,Tindakan Medik Operatif Jari scar revision osteotomy Kelas I,1341380
6563,4,Tindakan Medik Operatif Jari scar revision osteotomy Kelas II,1094000
6564,4,Tindakan Medik Operatif Jari scar revision osteotomy Kelas III,996500
6565,4,Tindakan Medik Operatif Jari scar revision osteotomy UTAMA,1588760
6566,4,Tindakan Medik Operatif Jari scar revision osteotomy VIP,1842650
6567,4,Tindakan Medik Operatif jari superficial infection Kelas III,996500
6568,4,"Tindakan Medik Operatif Jari superficial infection, drainage Kelas I",1341380
6569,4,"Tindakan Medik Operatif Jari superficial infection, drainage Kelas II",1094000
6570,4,"Tindakan Medik Operatif Jari superficial infection, drainage Kelas III",996500
6571,4,"Tindakan Medik Operatif Jari superficial infection, drainage UTAMA",1588760
6572,4,"Tindakan Medik Operatif Jari superficial infection, drainage VIP",1842650
6573,4,Tindakan Medik Operatif Jari swan neck/boutoniere deformity (single) koreksi Kelas I,1716840
6574,4,Tindakan Medik Operatif Jari swan neck/boutoniere deformity (single) koreksi Kelas II,1387000
6575,4,Tindakan Medik Operatif Jari swan neck/boutoniere deformity (single) koreksi Kelas III,996500
6576,4,Tindakan Medik Operatif Jari swan neck/boutoniere deformity (single) koreksi UTAMA,2046680
6577,4,Tindakan Medik Operatif Jari swan neck/boutoniere deformity (single) koreksi VIP,2385200
6578,4,Tindakan Medik Operatif jari syndactyly (multiple) Kelas I,1716840
6579,4,Tindakan Medik Operatif jari syndactyly (multiple) Kelas II,1387000
6580,4,Tindakan Medik Operatif jari syndactyly (multiple) Kelas III,996500
6581,4,Tindakan Medik Operatif jari syndactyly (multiple) UTAMA,2046680
6582,4,Tindakan Medik Operatif jari syndactyly (multiple) VIP,2385200
6583,4,Tindakan Medik Operatif Jari syndactyly (single) koreksi Kelas I,1716840
6584,4,Tindakan Medik Operatif Jari syndactyly (single) koreksi Kelas II,1387000
6585,4,Tindakan Medik Operatif Jari syndactyly (single) koreksi Kelas III,996500
6586,4,Tindakan Medik Operatif Jari syndactyly (single) koreksi UTAMA,2046680
6587,4,Tindakan Medik Operatif Jari syndactyly (single) koreksi VIP,2385200
6588,4,"Tindakan Medik Operatif Jari trauma, terminalization (single) Kelas I",1716840
6589,4,"Tindakan Medik Operatif Jari trauma, terminalization (single) Kelas II",1387000
6590,4,"Tindakan Medik Operatif Jari trauma, terminalization (single) Kelas III",996500
6591,4,"Tindakan Medik Operatif Jari trauma, terminalization (single) UTAMA",2046680
6592,4,"Tindakan Medik Operatif Jari trauma, terminalization (single) VIP",2385200
6593,4,"Tindakan Medik Operatif Jari various amputasi (single), jari deep infection drainage Kelas I",1341380
